address,amenities,area,bathrooms,bedrooms,description,details,lease,link,name,price,property_type,psf_price
15 Flora Drive - D17,"Clubhouse,Pool View,Pavilion,Renovated,Tennis Court,Hammocks,Gym,Lounge,Jacuzzi,Playground,Fitness Corner,High Floor,Fibre Ready,BBQ,Balcony",904 sqft / 83.98 sqm,2,3,"The Jovell - NEW LAUNCH!!! 
Sales Hotline : +65 90616162

Open for viewing today

Project Info: 
✦Floral Drive 
✦District 17
✦99year
✦428 Stunning Units 

✮ New Launch 
✮ Full condo facilities 
✮ Luxury living 
✮ Furnished with quality furniture and fittings 
✮ Well-designed spaces 
✮ Developed by Hong Leong Holdings Limited 

Location: 
✓ An array of amenities nearby 
✓ Well connected via Tampines Expressway and Pan Island Expressway 
✓ Changi Airport can be swiftly reached with 8-minutes drive 
✓ Wide selections of reputable schools such as Changi Japanese School, Ngee Ann Secondary School and Dunman Secondary School 
✓ The Changi Museum, Smart World Caravan, Sun Plaza Park and Loyang Point are just a short drive away 

RSVP FOR SHOWFLAT VIEWING Today !!
Sales Hotline : +65 90616162","Facing,North East,Availability,Now,Tenancy Lease Expiry,16 Sep 2018,Tenancy Current Rent,S$0,District,D17",2020 - 99 years,https://www.99.co/singapore/sale/property/the-jovell-condo-Rj5z9x4aHcaFyYRqxhpFST?enquiry_position=143&enquiry_source=Search,The Jovell,"$1,016,080",Condo,"$1,124 psf"
10 Hillview Rise - D23,"Bridge,Function Room,Clubhouse,Gym,Jacuzzi,Steam Room,Tennis Court,Outdoor Dining,Infinity Pool,Yoga Corner,Hammocks,Pool Deck,Viewing Deck,Lounge,Swimming Pool,Wading Pool,Hydrotherapy Pool,Playground,Fitness Corner,Security,Lap Pool,BBQ",635 sqft / 58.99 sqm,1,2,"Midwood 2 Bedroom 635 Sqft
★★★第二十二区首选即将推出-MIDWOOD★★★
✔发展商指定经纪,首选单位,优惠价格
✔最佳配套，直接选购，无需付佣金

★★★ MIDWOOD ★★★
✔Direct Developer Sales Team & Pricing
✔Best Price Guarantee
✔REGISTER FOR VVIP PREVIEW & DISCOUNT!
✔Call Koh Li Li @ era @ 90616162
Total Unit: 564 units( 2 Tower)
Tenure: 99 years
Site Area: 153,882 sqft
Expected TOP:2024
Developer: Hong Leong Holdings Limited

Unit Size
1 Bedroom 480 sqft 116 units
1 Bedroom + Study 550 sqft 56 units
2 Bedroom 650 sqft 170 units
2 Bedroom + Study 800 sqft 54 units
3 Bedroom 900 sqft 54 units
3 Bedroom + Yard 1000 sqft 56 untis
4 Bedroom 1248 sqft 58 units

*KEY ATTRIBUTES OF MIDWOOD*
◤ Located in the Heart of Bukit Timah, minute walk to Hillview MRT and Bus Station
◤Nestled In An Established Private Residential Enclave Amidst Greenery & Tranquility!
◤Next to HillV2 Shopping Mall, Cold Storage, Market Place, Burger King.
◤Hillion Shopping Mall & Bukit Panjang Plaza, West Mall and Bukit Batok Wet Market
◤ Surrounded by top schools Nanyang Girls&#39; High School, Hwa Chong Institution, National Junior College, Raffles Girls&#39; Primary School, Methodist Girls&#39; Primary School (Pri/ Sec) Swiss School, Nanyang Primary School, Singapore Korean International School, Hollandse School, St Margaret&#39;s Secondary School, Ngee Ann Polytechnic, Henry Park Primary School, Ngee Ann Polytechnic, Eunoia Junior College, NUS Bukit Timah Campus, Singapore Chinese Girls&#39; School, Anglo-Chinese School (Barker Road)

Call Now Direct Developer Appointed Sales Team for VVIP Preview
发展商指定经纪 Call koh Li Li @ 90616162 ERA
***DISCLAIMER ***
INFORMATION GIVEN IS FOR GENERL INFORMATION PURPOSES.
ESTIMATED PRICE GIVEN. FLOOR PLAN AND PRICE ARE PENDING APPROVAL.","Furnishing,Partially Furnished,District,D23", - 99 years,https://www.99.co/singapore/sale/property/midwood-condo-SB8VL4zyxhYYGjdMYQz49i?enquiry_position=141&enquiry_source=Search,Midwood,"$1,015,000",Condo,"$1,598 psf"
1 Bedok South Avenue 3 - D16,"Jogging Track,Clubhouse,Function Room,Bridge,Jacuzzi,Parking,Pond,Outdoor Dining,Games Room,Fun Pool,Aerobic Pool,Pool Deck,Hydrotherapy Pool,Playground,Sky Terrace,BBQ,Hydrotherapy Pool,Multi-purpose Hall,Gym,Steam Room,Spa Pavilion,Infinity Pool,Jet Pool,Pavilion,Hammocks,Adventure Park,Open Terrace,Spa Pool,Fitness Corner,Security,Retail Shops,Reflexology Path","1,238 sqft / 115.01 sqm",4,4,"Condo Living With Unique Facilities And A Childcare Centre
***TOP BEGINNING 2020***

LAST FEW UNITS!!!

Good size 5 bedrooms condo beside MRT Station.

Exclusive with Private lift lobby.

- Over 90 Facilities some of which are unique:-
- Himalayan Salt Room
- Ice Therapy Room
- Hilltop Dining, etc
- Only development in the area with .Concierge Services
- Right next to Tanah Merah Mrt Station
- Only development in the area with Childcare within the condo.
- Lifestyle classes such as violin, guitar, cooking, swimming, tennis, fitness etc
- Only development in the area with Private Lift lobby.
- Only development in the area with POP service.
- Strategically located with vast potential, good profile tenant base from:
- Healthcare industry
- Aviation Industry
- International Business Park
- Japanese School
- Educational Institutions
- Tampines Regional Centre","Furnishing,Unfurnished,District,D16",2021 - 99 years,https://www.99.co/singapore/sale/property/grandeur-park-residences-condo-sv8kpMHeYFSMHk8RAFGxPZ?enquiry_position=142&enquiry_source=Search,Grandeur Park Residences,"$1,917,000",Condo,"$1,548 psf"
30 Farrer Road - D10,"Yoga Corner,Pavilion,Hammocks,Pool Deck,Swimming Pool,Playground,Fitness Corner,BBQ",646 sqft / 60.01 sqm,2,2,"WILSHIRE RESIDENCES

(DISTRICT 10 / FREEHOLD)

An exclusive 85 units project
Freehold development by renowned developers, Tong Eng Group, Roxy-Pacific
Holdings & Kim Seng Holdings in Prime district 10 along Farrer Road.

Call Developer sales Team Today For Viewing 
Koh Li Li 90616162  ERA 

• 1km radius to Nanyang Primary School
• Farrer Road MRT is only mins walk (600 m)
• Near Orchard Shopping Belt, Central Business District and Marina Bay
• Land cost [for The Wilshire] is also one of the lowest [in psf ppr terms] in the area
• First new launch to reap the benefits of proximity to the upcoming massive development at One Holland Village.

Price Guide
1 BR (463sf) Fr $1.2m $2,5xx psf
2 BR (646sf) Fr $1.6m $2,5xxpsf
2 Guest (732sf) Fr $1.9m 2,5xxpsf
3BR (840/861sf) Fr $2.2m 2,6xxpsf
4 Guest (1270sf) Fr $3.4m 2.7xxpsf
Penthouses from $2,2xx psf

Call Developer sales Team Today For Viewing 
Koh Li Li 90616162  ERA","Furnishing,Partially Furnished,District,D10",2023 - Freehold,https://www.99.co/singapore/sale/property/wilshire-residences-condo-gdhjZbAaRnGAzF2ETvfC3F?enquiry_position=151&enquiry_source=Search,Wilshire Residences,"$1,602,000",Condo,"$2,480 psf"
89 Flora Drive - D17,"Bridge,Function Room,Clubhouse,Gym,Spa Pavilion,Jacuzzi,Steam Room,Tennis Court,Parking,Outdoor Dining,Pavilion,Basketball Court,Water Feature,Lounge,Mini Golf Range,Wading Pool,Playground,Security,Lap Pool,BBQ,Hydrotherapy Pool","1,001 sqft / 92.99 sqm",2,3,"EXCLUSIVE AGENT!
Beautiful renovated 3-bedroom @ Hedges Park Condo FOR SALE by Alex Ong!
Only 4 years old development. 
Why This Unit:
- Most affordable 3 bedroom condo below $1mil!
- Lower priced than recent EC launch
- High Floor
- Corner 
- Wide recess space
- North-South orientation
- Bright and windy
- Renovated
- Zip track done at balcony with fully retractable awnings.
- Kitchen comes with dishwasher
- Full condo facilities 
- Serious seller, upgrading. 
- Proximity to World BEST airport - Changi
- Japanese Primary School
- One World International School
- SIA Group Sports Club
- accessible via nearby Tampines East, Upper Changi and Simei MRT Stations.

View by appointment

Find the RIGHT Agent, more than 40 public reviews in a year...   https://goo.gl/vuotZS

MORE THAN 1000 transactions and counting including residential (private/ HDB), landed, commercial, industrial, overseas and project sales. 

Multiple Award winners for past 12 years.
-Multi-Million Dollar Club
-Asia Pacific Award Winner
-Top Rookie 
-Top Manager/Recruiter
-Top 100/ 200/ 300
-Top Project Sales (Sky Habitat / Sant Ritz / The Creek ) 

Recent Achievements:
-Top 60 producer in OrangeTee 2018
-Top 10 Producer in Navis Living Group 2018
-Multiple Star Performer 2018
-Supersonic High Achiever Award winner 2018
-Top 30 producer in OrangeTee Feb 2019
-Top 10 producer in Navis Living Group Feb 2019
-


Alex Ong | 王耀明 
Project IC | Associate District Director
OrangeTee & Tie Pte Ltd 
橙易产业咨询有限公司
430 Lorong 6 Toa Payoh #01-01 OrangeTee Building Singapore 319402
[mobile] +65 933-77-333
[email] , 
[web] www.99.co/agents/R024904E
[me] https://goo.gl/SDQVLS","Furnishing,Partially Furnished,District,D17",2015 - 99 years,https://www.99.co/singapore/sale/property/hedges-park-condominium-condo-QeY4vTwdwmEk9featw9B9b?enquiry_position=23&enquiry_source=Search,Hedges Park Condominium,"$918,000",Condo,$917 psf
Singapore 570181 - D20,"Stove,Aircon","1,302 sqft / 120.95 sqm",2,4,"AMAZING NEW LIST!! So many WOW fActors!!
BEAUTIFUL DESIGNER 5’i’ @ 181 Bishan FOR SALE!
-100% Move IN - Fully Renovated 6 years ago. 
-Ideal for large family! 
-Rare design of 4 bedrooms, all with built-in wardrobe and accompanied by study tables. Refer floor plan
-4 Bedroom + 1 Acoustic Room 
(soundproof music Jamming room)
-Corner. Lift level. High floor
-2 ensuites @ master and junior master bedroom
-Open for all races. PR eligible too
-Upgraded
Primary Schools (Within 1km to)
-Kuo Chuan Presbyterian Pri Sch
-Guangyang Pri Sch
-First Toa Payoh Pri Sch
-St. Gabriel’s Pri Sch
-Pei Chun Public Sch

(Within 2km)
-Kheng Cheng Sch
-Catholic High Sch
-Yangzheng Pri Sch
-Townsville Pri Sch
-CHIJ Our Lady Of Good Counsel
-Marymount Convent Sch

Secondary Schools (within 1km)
-Kuo Chuan Presbyterian Sec Sch
-Guangyang Sec Sch
-Beatty Sec Sch
-St. Joseph’s Institute (Integrated)

Within 2km
-Raffles Institute (Integrated)
-Catholic High Sch (Integrated)
-Zhonghua Sec Sch

Find the RIGHT Agent, more than 40 public reviews in a year.

https://goo.gl/vuotZS

MORE THAN 1000 transactions and counting including residential (private/ HDB), landed, commercial, industrial, overseas and project sales. 

Multiple Award winners
-Multi-Million Dollar Club
-Asia Pacific Award Winner
-Top Rookie 
-Top Manager/Recruiter
-Top 100/ 200/ 300
-Top Project Sales (Sky Habitat / Sant Ritz / The Creek) 

Recent Achievements:
-Top 60 Achiever in OrangeTee 2018
-Top 10 Achiever in Navis Living Group 2018
-Multiple Star Performer 2018
-Top 2 Achiever in OrangeTee July 2018
-Supersonic High Achiever Award Winner 2018
-Top 30 Achiever in OrangeTee Feb 2019
-Top 10 Achiever in NLG Feb 2019
-Top 50 Achiever in OrangeTee Sept 2019
-Top 10 Achiever in NLG Sept 2019
-Top Associate District Director NLG Sept 2019


Alex Ong | 王耀明 
Project IC | Associate District Director
OrangeTee & Tie Pte Ltd 
[mobile] +65 933-77-333

[web] www.99.co/agents/R024904E
[me] https://goo.gl/SDQVLS","Furnishing,Partially Furnished,District,D20",1987 - ,https://www.99.co/singapore/sale/property/181-bishan-street-13-hdb-QQpAo3ugxS7jLe67BqH2gH?enquiry_position=22&enquiry_source=Search,181 Bishan Street 13,"$795,000",HDB 5 Rooms,$611 psf
8 Adis Road - Floor #01,"Ground Floor,Fibre Ready,Renovated,Greenery View,Open Terrace,Bomb Shelter,Sauna,Low Floor,Swimming Pool,Wading Pool,Jacuzzi,Steam Room,Parking,Security,Patio / PES,Lap Pool,Gym,BBQ,Balcony",840 sqft / 78.03 sqm,1,1,"Spacious patio unit
Total area 840 sqft

Renovation done pretty extensively with attention to detail so the layout is very much improved from all the units in the project.

The only unit in Parc Sophia with motorized outdoor blinds all the way covering to the edge of the patio!

Originally a 1 + Study but modified the wall between room and living room, converting into a spacious 1 bedroom living area.

- Kitchen modified from open-concept to enclosed kitchen
- Washing machine has been moved to patio garden shed with water point renovation done
- Beautifully renovated bathroom
- Carpet grass patio
- Outdoor automated blinds included
- Polycarbonated ceiling encloses the entire patio, protected entirely from rain
- Garden shed at patio for additional storage
- Storeroom has been converted to walk-in storage
- False ceiling lightings was built to allow the re-erection of the wall in future, if needed
- The patio ceiling fan cum light is also installed

All modifications are BCA, contractor-approved and condo-approved. Do not miss this rare gem in the heart of Sophia!

Please contact Winston Ho at 91178839 to view!","Floor,01,Availability,Now,District,D09",2013 - Freehold,https://www.99.co/singapore/sale/property/parc-sophia-condo-shcZFFzu3hyp25gUrqSkS?enquiry_position=20&enquiry_source=Search,Parc Sophia,"$1,340,000",Apartment,"$1,595 psf"
Singapore 530328 - D19,"Low Floor,Utility Room,Corner Unit","1,054 sqft / 97.91 sqm",2,3,"Your bustling place to live in. Away from the madding crowd but yet so near to conveniences. Reach out to Coffeshop a just one minute away, and if you have a car, the parking lot is right below you.

Hougang central and MRT is just within minutes walk away. 
Hougang bus interchange, Hougang Central, Punggol CC, Holy innocents’ primary school, Kang Kar Mall,
CHIJ  Montfort junior , Upper Serangoon Road,
All within reach .","Facing,North,District,D19",1983 - ,https://www.99.co/singapore/sale/property/328-hougang-avenue-5-hdb-P9vkLUbgDwL9KRLP7LQoBP?enquiry_position=21&enquiry_source=Search,328 Hougang Avenue 5,"$360,000",HDB 4 Rooms,$342 psf
101 Prince Charles Crescent - D3,"Fun Pool,Clubhouse,City View,Pool View,Renovated,High Ceiling,Greenery View,Open Terrace,Spa Pavilion,Lounge,Pool Deck,Utility Room,Jacuzzi,Tennis Court,High Floor,Outdoor Dining,Fibre Ready,Lap Pool,Gym,Jogging Track,Hydrotherapy Pool","1,365 sqft / 126.81 sqm",3,3,"Dreaming of owning a Prestigious Iconic condominium surrounded by amenities with mere 5-mins drive to Orchard?

NEW RELEASE Villas stacks for SALE!

Introducing THE CREST,
2 / 3 / 4 bedrooms Brand new developer units FOR SALE!! Dual-key available also.

Rolling out THE EASIEST payment terms and move-in immediately.

THE PREFERENTIAL PAYMENT PLAN (PPP)

Pay no mortgage for the next 2 years
Only 5%* deposit to stay and own a unit.
Options to stay or lease out.
Further 5% only after 12 months
Final 90% after 24 months.

Special PERKS Exclusively for this scheme:
1) No Price Increased
2) Immediate Move-In
3) 12-months Defect Liability Period*
4) Lease out immediately after key collection
*Terms and conditions apply

Unique Selling Points:
1) Strategic location- Located in the tranquil Tanglin area bordering good class bungalows and embassies.
2) Close proximity to Orchard Road with CBD.
3) Walking distance to Redhill MRT. 
4) Iconic Architecture- Designed by award winning Toyo Ito. A stunning masterpiece in District 3
5) Park Connector- Direct and Easy access to Urban and Nature.
6) Low cash outlay- Less than the normal 20% booking fee needed. 

 A TIP TOP luxurious condominium with many unique selling points which results in units selling every week.

“Life peaks at The Crest”
Toyo Ito
Iconic
Preferential Payment Plan

Timeless
Opportunity
Park Connector

Search for the RIGHT agent:
https://goo.gl/uYxcuZ

Project IC
Alex Ong | OrangeTee
93377333
www.SgpropertyStar.com
www.the-crest.push.sg","Furnishing,Partially Furnished,Facing,South East,Availability,Now,District,D03",2018 - 99 years,https://www.99.co/singapore/sale/property/the-crest-condo-AMxDxTj6Mx67Qu8FyRCEKH?enquiry_position=14&enquiry_source=Search,The Crest,"$2,415,000",Condo,"$1,769 psf"
9 Serangoon North View - D19,"Clubhouse,Jacuzzi,Tennis Court,Yoga Corner,Pavilion,Hammocks,Pool Deck,Lounge,Swimming Pool,Wading Pool,Spa Pool,Playground,Fitness Corner,Reflexology Path,BBQ,Hydrotherapy Pool",614 sqft / 57.04 sqm,1,2,"NEW LAUNCH 2018!
The Garden Residences - brand new 2 Bedroom FOR SALE!

Beautiful Garden with Smart Home community.

A development everyone in Serangoon has been waiting for! The MOST exciting launch by Keppel Land and Wing Tai coming to you tomorrow!
Fantastic unit mix of 1 to 5 bedroom.
5 blocks of 613 units, mostly enjoying nice greenery / pool view, and over-looking the charming Serangoon Gardens Estate.

TOP 7 REASONS to BUY The Garden Residences:
1) Nestled within the Charming estate of Serangoon Gardens and Serangoon North
2) Highly efficient layout with high-quality fittings
3) Reputable schools like Rosyth (within 1km) and International Schools (Australian and French)
4) Amenities within reach. 
Free Shuttle to NEX / Serangoon MRT
5) Great accessibility to expressways. Minutes to Ang Mo Kio Industrial / Seletar Aerospace
6) Closer to Nature with specifically designed facilities and landscape.
7) Smart community living with Smart Hub.

Definitely a sought-after project, be it for own-stay or investment.

Come, MAKE AN APPOINTMENT with me to view the beautiful showsuites of The Garden Residences.

Unfamiliar with this estate? Give me a call. I'll be glad to walk you around.

The Garden Residences is Located at Serangoon North View with 70% of units over-looking landed houses.

SEARCH for the RIGHT agent:
https://goo.gl/uYxcuZ


Alex Ong 
93377333
www.TheGardenResidences.push.sg","Furnishing,Partially Furnished,District,D19",2021 - 99 years,https://www.99.co/singapore/sale/property/the-garden-residences-condo-4nPVV9qRVniM7GnfrmG8rZ?enquiry_position=19&enquiry_source=Search,The Garden Residences,"$898,000",Condo,"$1,463 psf"
103 Prince Charles Crescent - D3,"Jogging Track,Clubhouse,Pool Deck,High Ceiling,Gym,Spa Pavilion,Jacuzzi,Tennis Court,Outdoor Dining,Balcony,Fun Pool,Renovated,Open Terrace,Lounge,Pool View,Lap Pool,Hydrotherapy Pool",614 sqft / 57.04 sqm,1,1,"THE CREST 
@ Prince Charles Crescent. 

Many units SOLD over the Weekend!!

Attractive Prices

All HIGH floors with stunning views! 
1 bedroom 657 - 710sqft
2 bedroom 775-1001sqft 
2 + Study 883-1044sqft 

All 3 bedrm with (PPP) 
Preferential Payment Plan-Only 5% & Move in!
3 bedroom 1184-1378 sqft 
Fr $2,185,000
(Choice of typical, loft and dual-key available)

Special 3-months Defect Liability Period (DLP) given by developer. 

Other choice units up to 4 bedroom dual-key available too. 
Operating hours: ‪11am – 6pm‬

Register with me to view this beautiful iconic condominium.
You will fall in love with this masterpiece. 

Make this your dream home now!

嘉御苑是新加坡市中心少见的无遮挡项目，站在高层远眺，城市百万风景线一览无余，尽显“花园城市”魅力！本次加推的103栋顶层就是23楼空中会所，更为便利，乘坐电梯可直达空中会所，享美好夕阳夜色，与亲朋好友共享美好时光。 

Project IC

Alex Ong
93377333
OrangeTee & Tie
www.SgpropertyStar.com","Availability,Now,District,D03",2018 - 99 years,https://www.99.co/singapore/sale/property/the-crest-condo-oHZrQXSuRbJAJBdJF7pfsk?enquiry_position=15&enquiry_source=Search,The Crest,"$1,250,000",Condo,"$2,036 psf"
